id,name,city,video,time_of_day,start_time,end_time
79,Houston4,Houston,ryJeRNa5Hu0,0,0,3395
79,Houston5,Houston,17wbmNsJQFg,0,10,2470
79,Houston6,Houston,1AU-3NzEj4k,0,20,2927
79,Houston8,Houston,98WHi55UR_I,0,24,193
79,Houston11,Houston,f92258Kom1I,0,41,2624
79,Houston12,Houston,YKcPTu2vafE,0,21,1510
79,Houston13,Houston,G4xsAB3wBiQ,0,22,770
79,Houston14,Houston,sWWI2hpInOE,0,28,3764
79,Houston15,Houston,A46cuxIPUSs,0,0,673
79,Houston16,Houston,tsBq3rnxF9o,0,0,706
79,Houston17,Houston,IraXcDooC-8,0,0,2877
79,Houston18,Houston,7uhXUYiBBi4,0,9,1595
81,Mianyang1,Mianyang,1PLGBTgF_jM,0,57,4764
82,Xiamen1,Xiamen,GZZUDsUulZw,1,88,4784
83,Huai'an1,Huai'an,bphPeweI7Rg,0,52,3806
84,Liaoyuan1,Liaoyuan,vvl6R-dyu08,0,47,2793
85,Dalian1,Dalian,DR729z5_GPU,1,52,2660
88,Hangzhou2,Hangzhou,FJVu-XHDIqo,0,100,3664
89,Chengdu1,Chengdu,eDgNu3SpFgM,0,52,3834
90,Zibo1,Zibo,FZpWNwWtPpk,0,48,3391
91,Fushun1,Fushun,HkvdYOWtooU,0,36,3201
92,Jilin City1,Jilin City,g07YfCOXmCE,0,47,4154
95,Tonghua1,Tonghua,m-C0tPbyT7Q,0,58,2906
96,Anyang1,Anyang,Mpa_W1x__Dk,0,50,3336
98,Anshan1,Anshan,f_mzzHRtAjw,0,52,3781
99,Guangyuan1,Guangyuan,qVU2ryVnM9s,0,52,3412
100,Chongqing2,Chongqing,_FNUeJX4zMc,0,85,2710
106,Enshi1,Enshi,ZmcQZX_IyW0,0,67,3068
107,Beijing2,Beijing,zReauejtek8,0,55,2036
114,Ljubljana1,Ljubljana,RI0Dh-JQffI,0,0,742
114,Ljubljana2,Ljubljana,9qpoAW1bceg,0,0,1792
114,Ljubljana4,Ljubljana,Qc0JBJk4jn8,0,21,641
114,Ljubljana6,Ljubljana,NbKAlNBQrYo,0,0,687
114,Ljubljana7,Ljubljana,HhjhYr30BxA,0,18,1853
114,Ljubljana8,Ljubljana,4v9jBLIYxGw,0,0,1180
114,Ljubljana9,Ljubljana,81QYzqYEsQQ,0,0,1799
116,San Francisco2,San Francisco,6F6YWRjHD0Y,0,26,2863
116,San Francisco3,San Francisco,fGXu8iFd-z8,0,25,2048
116,San Francisco4,San Francisco,smY9YV8s-K0,0,25,2046
116,San Francisco5,San Francisco,7__WPREFla4,0,25,1843
116,San Francisco6,San Francisco,hF_Rm05wbrw,0,25,2393
116,San Francisco7,San Francisco,zlgbs0tD4lE,0,0,3367
116,San Francisco8,San Francisco,hnmgDMxa41c,0,52,2679
116,San Francisco9,San Francisco,8rdViaLaJjc,0,66,1475
116,San Francisco10,San Francisco,BHYLlnt7cTA,0,0,4368
116,San Francisco15,San Francisco,IOEE-H_idXE,0,5,2795
116,San Francisco17,San Francisco,SKKrOTCn4jU,0,46,136
116,San Francisco18,San Francisco,1BX-D6s69dU,1,87,500
116,San Francisco21,San Francisco,cFS7-CHCaiw,0,22,1283
116,San Francisco23,San Francisco,l72z2l_1h9A,0,26,3050
116,San Francisco25,San Francisco,E7t3QyEfyLA,0,33,4277
116,San Francisco26,San Francisco,BQjavqQqi-0,0,43,1067
116,San Francisco27,San Francisco,R7qiWeX4RQw,0,0,659
116,San Francisco28,San Francisco,Xpz76SBxHYk,0,0,567
116,San Francisco29,San Francisco,PGMu_Z89Ao8,0,0,3849
116,San Francisco30,San Francisco,hnYcj4B1bx8,0,0,817
116,San Francisco31,San Francisco,wl3l8VlDjnY,0,0,813
116,San Francisco32,San Francisco,blYXI7mqz-o,0,0,729
116,San Francisco33,San Francisco,gl6tPLM387U,0,0,860
116,San Francisco34,San Francisco,2JqPLmCzElM,0,0,1364
116,San Francisco35,San Francisco,pbN_R8tfP-s,0,33,610
116,San Francisco37,San Francisco,8zipqBHFszg,0,25,931
116,San Francisco38,San Francisco,j10yoPxdfi8,0,60,1555
116,San Francisco39,San Francisco,yTmFsd7E4BU,0,15,1172
116,San Francisco40,San Francisco,sSkS-oX-po0,1,0,2133
116,San Francisco41,San Francisco,N3aypTdk9nM,0,0,2251
117,Fukuoka1,Fukuoka,ZCwxNS3Cu7A,0,51,4489
117,Fukuoka2,Fukuoka,m21k7xn34pA,0,51,1324
118,Raleigh1,Raleigh,sCnUGYzmCOs,0,0,2867
118,Raleigh2,Raleigh,yFv6B4gsKYs,0,0,2493
118,Raleigh3,Raleigh,ALME_u2ZvbU,0,0,2340
118,Raleigh4,Raleigh,cTMJuhuZ80w,0,0,1241
118,Raleigh5,Raleigh,5codUqWaxFU,0,25,2739
118,Raleigh6,Raleigh,NSH7pJx2mNA,0,25,2189
118,Raleigh7,Raleigh,9YBsZz9aaOU,0,0,4410
119,Durham1,Durham,ofD2_9vH0r0,0,0,3401
120,Chapel Hill1,Chapel Hill,37tgbFYzZao,0,0,2261
120,Chapel Hill2,Chapel Hill,me5LlPxF6Io,0,7,2526
120,Chapel Hill3,Chapel Hill,MjwVZI8QNvo,0,0,2458
122,Ottawa1,Ottawa,GK1MGaCibBY,0,25,2290
122,Ottawa2,Ottawa,1mRRtsidJ-k,0,25,2215
122,Ottawa3,Ottawa,P1kSChfC0hU,0,25,2087
122,Ottawa4,Ottawa,ikpnrNfa2IM,0,25,2086
122,Ottawa5,Ottawa,B-Y012ZfBI8,0,25,2503
122,Ottawa6,Ottawa,Gmfidadvlbo,0,25,2257
122,Ottawa7,Ottawa,hagsgZDX2yA,0,23,1435
122,Ottawa8,Ottawa,nDlX6llb-uE,0,0,535
123,Jacksonville1,Jacksonville,mkrWyUFe6bI,0,31,2111
123,Jacksonville2,Jacksonville,3mcKGCE1coQ,0,25,2443
123,Jacksonville3,Jacksonville,VccbFxevwnw,0,25,2228
124,Montreal1,Montreal,mhJaRDYV1Cg,0,25,2449
124,Montreal2,Montreal,sjxuc88IJd8,0,25,2478
124,Montreal3,Montreal,AxGSLbEQgeQ,0,25,2185
124,Montreal4,Montreal,GqJyOTr3iE0,0,25,2413
124,Montreal5,Montreal,8DIotaeYB_E,0,25,2366
124,Montreal6,Montreal,OMWYjKDXMqM,0,25,2294
124,Montreal7,Montreal,tpPPjtRzX2Q,0,0,2918
124,Montreal8,Montreal,isBSI7Ff_TA,1,0,519
124,Montreal9,Montreal,2rKKF0VTnAY,0,0,1582
124,Montreal10,Montreal,5rULHMyfdbo,0,0,920
124,Montreal11,Montreal,W_1rYs2muOU,0,0,2156
124,Montreal12,Montreal,h9X6-EpegEw,0,0,2829
124,Montreal14,Montreal,sladblHpYPE,0,12,557
124,Montreal15,Montreal,hyTPj3ZgaW8,0,0,1691
124,Montreal16,Montreal,IhQ6vMRmYoM,0,19,3225
124,Montreal17,Montreal,ZjJlvDbSL-A,0,0,1711
124,Montreal18,Montreal,eGBCkNMSQvA,0,0,648
124,Montreal19,Montreal,x8dcDCuyxRU,0,0,668
124,Montreal20,Montreal,sLi6f5SxqpQ,0,0,2201
124,Montreal21,Montreal,6tXW_1cBVt0,1,0,3386
124,Montreal22,Montreal,xr-0F2I61Eo,1,0,2789
124,Montreal23,Montreal,e4ZHUIc5Sb8,0,17,2530
124,Montreal24,Montreal,dE3hV1lVjq8,0,0,972
124,Montreal25,Montreal,WSp8mceigBE,0,5,55
124,Montreal26,Montreal,IeCk-M1ep8E,0,0,300
124,Montreal27,Montreal,xkA5YBxQu-g,0,0,1464
124,Montreal29,Montreal,6bPiekt6pfM,0,82,1588
124,Montreal31,Montreal,4HwZcI40itQ,0,0,630
124,Montreal32,Montreal,QcyvXqu6WBc,0,0,1393
124,Montreal33,Montreal,4pnSDxaQLEc,0,45,175
124,Montreal34,Montreal,8d1MEtaYlVA,0,0,4286
124,Montreal35,Montreal,DV6xQFhBaic,0,0,1210
124,Montreal37,Montreal,lifX5jQgtTE,0,57,1193
124,Montreal38,Montreal,0Q6bUfy6eVU,0,23,2996
125,Tampa1,Tampa,UOUAV1lLKrA,0,25,2195
125,Tampa2,Tampa,N_PeKyBTLZw,0,25,2160
125,Tampa3,Tampa,48mdEeyUzdQ,0,25,2517
125,Tampa4,Tampa,u48Gn1ryJF0,0,25,2367
125,Tampa5,Tampa,sa38h5gk4Sc,0,25,2176
125,Tampa6,Tampa,26_9x6sEj2Y,1,21,2713
125,Tampa7,Tampa,PFAhg0rnBhc,0,59,3698
125,Tampa8,Tampa,RCgL4YIE5hs,0,0,1954
126,Orlando1,Orlando,dwWjd-1Mefo,0,25,2214
126,Orlando2,Orlando,qAxg8r6aDlI,0,25,2073
126,Orlando3,Orlando,e-OwhIEt4dI,0,25,2177
126,Orlando4,Orlando,fMljMeFKybA,0,25,2606
126,Orlando5,Orlando,5vUF7hbhiAs,1,22,1980
126,Orlando6,Orlando,88rw0BL8kag,0,12,1179
126,Orlando7,Orlando,hk6cXlYOhIs,0,10,2881
126,Orlando8,Orlando,bR8dRNX36tk,0,0,2083
126,Orlando9,Orlando,jGSU81zrNbA,0,28,3360
127,St. Augustine1,St. Augustine,N0RR1sGk9sQ,0,25,2127
127,St. Augustine2,St. Augustine,YaZIsZnUvTk,0,25,1918
127,St. Augustine3,St. Augustine,ree1tjgPRK4,0,25,1922
127,St. Augustine4,St. Augustine,EKydH1zHGUc,0,25,2099
127,St. Augustine5,St. Augustine,qE8XxnVAohQ,0,0,1334
128,Savannah1,Savannah,imlVO9WOjs4,0,25,2320
128,Savannah2,Savannah,Et3Pgx8-A5w,0,25,2068
128,Savannah3,Savannah,BaAsrQKRCVI,0,25,2209
128,Savannah5,Savannah,vsHTAYBKBTI,0,0,574
128,Savannah6,Savannah,_aroH0skQ-M,0,0,1940
129,Arlington1,Arlington,aR415amrsc8,0,25,2073
129,Arlington2,Arlington,KDznomSoIbQ,0,25,2169
130,San Diego1,San Diego,ax3IdgXx0iI,0,25,2462
130,San Diego2,San Diego,sum8L2mCCtc,0,25,2401
130,San Diego3,San Diego,DjjB5F3VoR4,0,25,2614
130,San Diego4,San Diego,V-PlVXDoJ_k,0,0,3844
130,San Diego10,San Diego,8P0zBGreQlo,0,48,4316
130,San Diego11,San Diego,oGjwx4EfRqU,0,26,4039
130,San Diego12,San Diego,B_pF3hO1qXw,0,22,1656
130,San Diego13,San Diego,x3SVPvnqUc0,0,0,2830
130,San Diego14,San Diego,p8LDLNOFFZo,0,0,893
130,San Diego15,San Diego,EIiTMnIG_MM,0,0,709
130,San Diego16,San Diego,_8p4XxfQoUw,0,0,759
130,San Diego17,San Diego,7bCoWso17mA,0,0,2705
130,San Diego20,San Diego,krIEVDpfXxI,0,22,1276
130,San Diego21,San Diego,Mg-sfuzDRWQ,0,24,3397
130,San Diego22,San Diego,1w7j8ooQcD8,1,80,3528
130,San Diego23,San Diego,coyatKIyN6o,0,22,245
130,San Diego24,San Diego,Rf5bq77yWdo,1,23,537
130,San Diego25,San Diego,wuiKIyOlEPg,0,25,2270
130,San Diego26,San Diego,PfZgeOlr00U,0,22,2635
130,San Diego27,San Diego,kD8a4vin39Q,0,24,1558
131,Daytona Beach1,Daytona Beach,ioWbAt8FioE,0,25,2039
131,Daytona Beach2,Daytona Beach,M01gjW9fo-M,0,25,2574
131,Daytona Beach3,Daytona Beach,KkG0HVtr01w,0,25,2262
131,Daytona Beach5,Daytona Beach,xJ11YRxlEko,0,0,1070
132,San Jose1,San Jose,8zv45mY44FI,0,25,2235
132,San Jose2,San Jose,f0BfiiBlg34,0,25,2173
132,San Jose3,San Jose,-GPNnHGl9zw,0,35,1724
132,San Jose4,San Jose,bNmTDiXMYmg,0,0,768
132,San Jose5,San Jose,CoxAR80Mf10,0,22,1882
132,San Jose6,San Jose,4eeO_G6XmSc,1,23,895
132,San Jose7,San Jose,SwgF_Jk1f4M,1,24,1102
132,San Jose8,San Jose,_Fx4IRnGzCo,0,0,1263
132,San Jose9,San Jose,p_tLDonvDUY,0,0,1435
132,San Jose10,San Jose,sNR-jnsY9HU,1,0,1564
133,Santa Fe1,Santa Fe,QaqY28Z46qE,0,25,2734
133,Santa Fe2,Santa Fe,2orxr-gdWWI,0,25,2496
134,Nashville1,Nashville,XvNDk_OagW4,0,25,2447
134,Nashville2,Nashville,PXrNbwkamiE,0,25,2130
134,Nashville3,Nashville,mdUo0xmDJ94,0,0,767
134,Nashville4,Nashville,em1wb8hSfB8,0,27,4232
134,Nashville5,Nashville,1DvQaCsMEjk,0,53,2045
135,Oklahoma City1,Oklahoma City,r_BZ_j6XE8I,0,25,2256
136,Kansas City1,Kansas City,0f5U6WCiWEg,0,25,2515
136,Kansas City2,Kansas City,YZRJkuSXmI8,0,25,2420
137,Sacramento1,Sacramento,Y8PTVLU5Vyk,0,25,2397
137,Sacramento2,Sacramento,SuEwmWpl2Ag,0,25,2370
137,Sacramento3,Sacramento,GAnb7WJ3zC4,0,85,1370
137,Sacramento5,Sacramento,0t4EUyDts4U,0,0,222
137,Sacramento6,Sacramento,oPRrFTDuI8M,0,0,719
138,Columbus1,Columbus,mDEgH6lN9Yk,0,25,1991
138,Columbus2,Columbus,_HVxRW-Tmt0,0,25,1987
138,Columbus3,Columbus,OMncunjvAIs,0,25,1939
138,Columbus4,Columbus,wDxidsJvSsk,0,25,1586
139,Atlanta1,Atlanta,mnARGT8rnXU,0,25,2530
139,Atlanta2,Atlanta,KrK1oDuQobM,0,25,2710
139,Atlanta3,Atlanta,brHOrwiF-y4,0,25,3131
139,Atlanta4,Atlanta,G7--akWeIEw,0,43,3423
139,Atlanta7,Atlanta,LenjZn0y1Rg,0,0,843
139,Atlanta8,Atlanta,fGJhH0P-izs,0,0,1020
139,Atlanta9,Atlanta,K6j9ktMBNBA,0,0,3200
139,Atlanta11,Atlanta,QT5jGlPzJD4,0,40,1835
139,Atlanta12,Atlanta,4C32vhqeQe0,0,0,2255
139,Atlanta13,Atlanta,KZXMtYmP7s0,0,0,1531
139,Atlanta14,Atlanta,8VbcVOKlzZo,0,18,410
139,Atlanta15,Atlanta,JYURpspwHNI,1,0,3660
139,Atlanta16,Atlanta,vILMVUtHdII,0,17,215
140,Dallas1,Dallas,o7PEqqe9avE,0,25,2727
140,Dallas2,Dallas,XkguuPohDFg,0,25,2727
140,Dallas3,Dallas,h9K5CYwujhM,0,25,2425
140,Dallas4,Dallas,d6xXF0QY16E,0,21,4231
140,Dallas5,Dallas,mjUWMr8HtYY,1,28,4561
140,Dallas6,Dallas,_4VU5R-hgTk,0,0,367
140,Dallas7,Dallas,IraXcDooC-8,0,0,2424
140,Dallas8,Dallas,i8uW798lBCE,0,0,394
140,Dallas9,Dallas,ACbPx9wi_YI,0,0,1923
140,Dallas10,Dallas,nLVMIAmSxTA,1,0,1508
141,Denver1,Denver,yx2KheG5Oc4,0,25,2363
141,Denver2,Denver,mj-EcEg03_A,0,22,1810
141,Denver3,Denver,3tlpBsN3ZRM,0,0,1971
141,Denver5,Denver,dwiD0evh4Yc,0,5,1871
141,Denver6,Denver,eAVgHubPmBY,0,5,1467
141,Denver7,Denver,Y8L7FXWZbaE,0,0,473
142,Bozeman2,Bozeman,8TjL3mQsRq4,0,54,1847
142,Bozeman3,Bozeman,SDibyW9WJl4,0,90,615
143,Washington1,Washington,sY7ufpPpGhE,1,26,2130
143,Washington2,Washington,dIHYeTVklu4,0,68,4224
143,Washington4,Washington,2K_mb4efhTQ,0,0,2160
143,Washington5,Washington,tktbSxxXwc4,0,0,3705
143,Washington7,Washington,luHFgP5ep04,0,22,2833
143,Washington8,Washington,vOZ4TzhAmLs,1,22,2370
143,Washington9,Washington,s6YI-l5xJEI,0,56,2627
143,Washington10,Washington,gIT4DxPnnEA,0,0,371
143,Washington11,Washington,QZbZM1Fun4s,0,0,509
143,Washington12,Washington,0Cd5lyR_Vdc,0,0,646
143,Washington13,Washington,wN0FzbHn9Xs,0,0,1037
143,Washington14,Washington,ZfwIKTt5rbU,0,0,1277
143,Washington15,Washington,cE8H_jWWqXQ,0,0,545
143,Washington16,Washington,X8B8X5WKqTk,0,0,2540
143,Washington17,Washington,q__XI1TpYU4,0,0,555
143,Washington21,Washington,oxPk_kbOiFI,1,0,2169
143,Washington22,Washington,aaEEtp5-Xis,0,0,1558
143,Washington23,Washington,_QQmCafU1TY,0,0,1971
144,Pittsburgh1,Pittsburgh,U3Zxe80ysd4,1,65,3690
144,Pittsburgh2,Pittsburgh,Vpe9fUORDUs,0,50,2728
144,Pittsburgh3,Pittsburgh,8vHVswDrXjI,0,0,1440
144,Pittsburgh6,Pittsburgh,HhIi3wJ388g,0,0,903
145,Gold Coast1,Gold Coast,aLXit3vUmHs,0,30,2237
145,Gold Coast2,Gold Coast,E_xYNJda_-A,0,23,1669
146,Baltimore1,Baltimore,4tj9t_g1pHo,0,98,3956
146,Baltimore2,Baltimore,Jjd-uLsHQ58,0,0,450
146,Baltimore3,Baltimore,qfRlmwjD2Fs,0,0,2281
146,Baltimore4,Baltimore,FMc9J4u-gZ8,0,0,392
146,Baltimore5,Baltimore,En1aPaTSAf8,0,0,456
146,Baltimore6,Baltimore,W-8fkJugWj0,0,70,3655
147,Stockholm1,Stockholm,6nvZfXcV3uA,0,21,1836
147,Stockholm2,Stockholm,F6Y0miRc9xA,0,0,902
147,Stockholm3,Stockholm,M1krQ3OFtoA,0,0,1287
147,Stockholm5,Stockholm,a9SUPxVYT0g,0,0,473
147,Stockholm6,Stockholm,_1qbNRls17s,0,2,391
147,Stockholm7,Stockholm,klImBoZUFSo,0,0,1105
147,Stockholm8,Stockholm,HE-bGK-sN14,0,0,1524
147,Stockholm9,Stockholm,lXqaK1BtDbA,0,2,1265
147,Stockholm10,Stockholm,kL0Drj464T8,0,0,187
147,Stockholm12,Stockholm,CbzwBKi0r4U,0,1,816
147,Stockholm13,Stockholm,SMErkpDOPVg,0,1,573
147,Stockholm14,Stockholm,X2ol03vb7kU,1,0,696
148,Amsterdam1,Amsterdam,Ve4DvQNnDDQ,0,23,3429
148,Amsterdam2,Amsterdam,CoN37VCZ9Jc,0,0,2520
148,Amsterdam3,Amsterdam,ylUNgEYaf3E,0,90,2395
148,Amsterdam4,Amsterdam,Xuo4uCZxNrE,0,0,2135
148,Amsterdam5,Amsterdam,n9kEQg0lcjI,0,0,1006
148,Amsterdam6,Amsterdam,YQMPjBxM-hY,0,22,2477
148,Amsterdam7,Amsterdam,uSf6nHTruaM,0,27,4675
149,Yangon1,Yangon,Il-4y-IPnfg,0,10,2183
149,Yangon2,Yangon,vtLmlHRCsto,0,0,1775
150,Tunis1,Tunis,0wsuONzLXp0,0,31,3148
150,Tunis3,Tunis,AIs8OjI7Mek,0,27,306
150,Tunis5,Tunis,EvtfqfW8YHI,0,0,1190
150,Tunis6,Tunis,OY7XHxhY0mw,0,5,3870
150,Tunis7,Tunis,9OZhxC6M8mI,0,16,353
150,Tunis8,Tunis,BE0bxqX2HOs,0,0,492
150,Tunis9,Tunis,1DgKp1vkTTQ,0,11,265
150,Tunis10,Tunis,1pTspHQXkpA,0,0,984
150,Tunis11,Tunis,T94OvwLxK3g,0,44,1470
151,Santa Barbara1,Santa Barbara,n5H0SrfsTQ0,0,60,4980
152,Lisbon2,Lisbon,Lh9vwKMsEWE,0,70,908
152,Lisbon3,Lisbon,5GVDi1ElQBI,0,64,3030
152,Lisbon4,Lisbon,VWmYF8iVf_U,1,74,1440
152,Lisbon5,Lisbon,-loKmVacOPU,0,71,957
152,Lisbon7,Lisbon,KFkTI71IkOU,0,96,1647
152,Lisbon8,Lisbon,OCGdUxjVPd0,0,51,900
152,Lisbon9,Lisbon,rgKOkv-MqMc,0,60,1408
152,Lisbon10,Lisbon,MFox0HMbqhY,0,27,920
152,Lisbon17,Lisbon,11CUnxdTRns,0,85,3448
152,Lisbon18,Lisbon,59aKTAVsfP8,0,0,3122
152,Lisbon19,Lisbon,5peS30RlgGI,0,62,4434
152,Lisbon21,Lisbon,VY1waRimC6Q,0,56,2129
152,Lisbon22,Lisbon,HMD_w8d_UBs,0,2,1037
153,Coimbra3,Coimbra,FuzbMSNdpP4,0,1,1417
153,Coimbra4,Coimbra,PlpXrHe0M1o,0,11,1644
153,Coimbra5,Coimbra,mjLuV69zfEs,1,1,1192
154,Leiria2,Leiria,RAP9ze1fItQ,0,11,2042
156,Aveiro2,Aveiro,ADSLw81FY7k,0,80,2470
156,Aveiro3,Aveiro,0S5Az76SAzw,0,5,1306
158,Antalya2,Antalya,xEzsSPPSLgU,0,37,4922
158,Antalya3,Antalya,tx3WplKpQPY,0,45,2370
160,Porto1,Porto,VIWikUUl5YQ,0,0,1740
160,Porto2,Porto,HU0zSmvftHM,0,0,630
160,Porto4,Porto,wVLsrjAIhCQ,0,70,4002
160,Porto5,Porto,ckfz3JZX7j4,0,17,1513
160,Porto8,Porto,uwPpg2RCwM4,0,25,506
160,Porto9,Porto,MMpGHONatZw,0,40,2740
161,Manchester1,Manchester,F39i-uhMJtQ,0,0,810
162,Reykjavík1,Reykjavík,0LoZ97w9Sxs,0,40,1425
162,Reykjavík2,Reykjavík,Jf3UPRDYl0Q,0,0,4160
162,Reykjavík4,Reykjavík,yPbnOU5RrDU,0,0,360
162,Reykjavík5,Reykjavík,fMl8DfL4Kjw,0,26,300
162,Reykjavík6,Reykjavík,R-aAdt6YlNY,0,0,390
163,Athens1,Athens,UzmCmQ1-Rlg,0,0,1424
163,Athens2,Athens,GZ_rV35M460,0,0,1673
163,Athens3,Athens,QhvVnvECnn8,0,70,3311
163,Athens4,Athens,1VAtLYqE3Sg,0,70,3000
164,Prague2,Prague,jeS5VPBrXLo,0,55,2445
164,Prague4,Prague,gAH3yvalKx8,0,0,2793
164,Prague7,Prague,3Iq0oO69VDI,0,1,1283
164,Prague8,Prague,tEJb_Hxe2wY,0,0,1541
164,Prague9,Prague,uSzxAwjinQ8,0,0,1600
164,Prague10,Prague,wSicX07AaCI,0,2,2005
164,Prague11,Prague,80FYzhCDvP8,0,0,4491
168,Niš1,Niš,_JCWxUqFCs8,0,55,1835
169,Larissa1,Larissa,1NYXtjbr1wU,0,47,2210
170,Rome1,Rome,aJw5od-0p2I,1,30,1565
170,Rome2,Rome,dwWxcu9Srts,0,63,4426
170,Rome4,Rome,XmI335zvBF8,0,12,3320
170,Rome7,Rome,ebxiasWyeBw,1,23,1913
170,Rome8,Rome,ytiM1nMv_xU,0,24,3530
171,Podgorica2,Podgorica,4sEvZm0SZFg,0,0,699
172,Novopolotsk1,Novopolotsk,Mh8vi6Sh4Cg,0,5,3165
172,Novopolotsk2,Novopolotsk,WLEFdI9xMyM,0,57,1455
173,Skopje1,Skopje,NPIveID4qqU,0,80,3645
173,Skopje2,Skopje,oxxucX4dr5k,0,0,1426
173,Skopje3,Skopje,Op7tlrGEsg0,0,0,768
173,Skopje4,Skopje,F8P8SyfGegA,0,0,761
173,Skopje5,Skopje,EOqfYD59Sw8,0,32,1753
173,Skopje6,Skopje,bBIUPIa8ZwY,0,55,1865
173,Skopje7,Skopje,gMTAQ_gOtK0,0,34,1515
173,Skopje8,Skopje,1YAnb9aXOXY,0,23,2910
173,Skopje9,Skopje,KrqBv36_344,0,0,2695
173,Skopje10,Skopje,VAaGGuK8rvo,0,40,1420
173,Skopje11,Skopje,dqJvDiEheSY,0,32,1369
173,Skopje12,Skopje,ay1jdE4rIuU,0,42,2034
173,Skopje13,Skopje,5NdobtWZzOA,0,56,2510
173,Skopje14,Skopje,hPgeaUa4n_U,0,41,975
173,Skopje15,Skopje,gNuzHOZ3liA,0,54,1904
173,Skopje16,Skopje,hAuuCAzYAoQ,0,50,2430
173,Skopje17,Skopje,OqfrTE6hESs,0,58,3386
173,Skopje18,Skopje,8PZT3_Qso0Y,0,34,1953
173,Skopje19,Skopje,zN-PZsNWidU,0,41,1788
173,Skopje20,Skopje,tWUqSVzCOqg,0,66,2145
173,Skopje21,Skopje,nwhMKuC4k-U,0,26,2464
173,Skopje22,Skopje,LEAlWBtWO4g,0,36,955
173,Skopje23,Skopje,yKOC_AxaVi8,0,64,1160
173,Skopje24,Skopje,acbeDr6zzRw,0,0,2017
173,Skopje25,Skopje,Md8x3cuIlzw,0,24,2298
173,Skopje26,Skopje,h0WQ4vcfwRs,0,0,1439
173,Skopje27,Skopje,bXLZk9Cq51Q,0,0,672
174,Zagreb1,Zagreb,sX5rVQhy2Dc,0,63,4462
174,Zagreb3,Zagreb,4z-ADq1tlSA,0,27,1744
175,Tirana1,Tirana,8cJcUWHV5AY,0,65,3240
175,Tirana2,Tirana,gG1z1Lw7VoU,0,0,2598
176,Bratislava1,Bratislava,zGtYN3lP9VY,0,56,2820
176,Bratislava2,Bratislava,2Eaxi2jDfVc,0,34,724
176,Bratislava3,Bratislava,FqI-fMOfqOs,0,0,1609
176,Bratislava4,Bratislava,htV0XEpCVQA,0,0,828
176,Bratislava5,Bratislava,_k2hK6z-DDM,0,68,1215
177,Thessaloniki1,Thessaloniki,dV0yxPmfdg8,1,75,3835
177,Thessaloniki2,Thessaloniki,5tz81Yg6xdI,0,39,1580
177,Thessaloniki3,Thessaloniki,beXvarb1V0c,0,12,2527
177,Thessaloniki4,Thessaloniki,vNlEPlV80wU,0,45,1580
178,Pisa1,Pisa,UoTl5SbupDE,0,56,2790
178,Pisa2,Pisa,4yUz4wPkBn4,0,0,1439
179,Budapest2,Budapest,bnuSxnSXdRo,0,55,900
179,Budapest3,Budapest,dYtmrI8Yjp4,0,68,2487
180,Naples1,Naples,vlUnuBhthOU,0,30,853
180,Naples2,Naples,qm4sxDj7XuU,0,25,2037
181,Verona1,Verona,4Q1N265qKH8,0,55,3600
182,San Marino1,San Marino,E0TcC2B5iQk,0,50,1255
182,San Marino3,San Marino,S-S1Vn7wy3A,0,38,262
183,München2,München,OolZqtF1bhE,0,0,3250
183,München3,München,jnFH4bFfHsQ,0,0,1640
183,München4,München,Ps8ETd-J2yk,0,36,2465
183,München5,München,l7nVaZ1mCCI,0,0,2284
184,Palermo1,Palermo,K2cGC2Rsx3Y,1,100,4320
185,Bologna1,Bologna,QBnl2dkTCFc,0,65,2870
186,Köln2,Köln,W0lvWcIshTo,0,0,2945
186,Köln3,Köln,CWhtzFOlo8Q,0,0,1090
187,Florence1,Florence,xS_JFKYmG0k,0,100,3330
187,Florence2,Florence,jZcNFoaIHHI,0,40,1858
188,Genoa1,Genoa,q1NKXmF0thQ,0,85,3090
188,Genoa2,Genoa,7NSGFFb_YJs,0,30,2138
189,Salou1,Salou,Q29qM0ppjek,0,40,940
190,Seville1,Seville,kFZC83Nsk68,0,78,2670
190,Seville2,Seville,dg12snvAsMQ,0,50,2550
190,Seville3,Seville,FwoX_CFDke4,0,0,3167
192,Toulouse1,Toulouse,BmnG2GJmdko,0,95,4428
192,Toulouse2,Toulouse,kcI2I6-FBmQ,0,40,1215
193,Lugano1,Lugano,kVV99gWKzr0,0,0,1636
194,Strasbourg1,Strasbourg,n7dRzfC7kRE,0,60,3702
194,Strasbourg2,Strasbourg,jGMN_HIr6Zo,0,39,2926
194,Strasbourg3,Strasbourg,8rDeGt15oAQ,0,4,529
195,Torrevieja1,Torrevieja,XZ8CKUOQC0Q,0,80,3910
196,Varese1,Varese,-_8ldWMAIec,0,0,1060
197,Berlin1,Berlin,R_qfsPcnw-w,0,0,2153
197,Berlin2,Berlin,Alg8peh6JyU,0,0,2033
197,Berlin3,Berlin,9WXXaUI6urs,0,22,1004
197,Berlin4,Berlin,wZ54yBDMdBs,0,0,560
197,Berlin5,Berlin,-DWO_yqJplE,0,0,2267
197,Berlin6,Berlin,3iZULQIumAI,0,10,1348
197,Berlin7,Berlin,opq0NVzPEao,0,0,1153
197,Berlin8,Berlin,Z35oOIwLpBI,0,0,3372
